source_id,best_class_name,best_class_score,OGLE-ID,RA,Dec,Type,subType,SNR,I,V_I,Period,[Fe/H]_J95,[Fe/H]_ZW,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist,r_est,r_lo,r_hi,abs_Imag,abs_Gmag
4658465462277793664,ACEP,0.5947971781305115,OGLE-LMC-ACEP-053,82.77583,-68.72925,ACEP,F,22.7807,16.738,0.5609989,1.8880987,,,82.7758009463044,-68.7292526750221,0.005,0.004,0.0,82.77582873747,0.1372,-68.72925203165,0.1482,0.548,0.1484,2.342,0.248,0.149,0.334,false,2298.32,41.5182,17.284838,1514.65,96.3946,17.400606,1773.02,79.4844,16.640135,0.760471,,,0,,,,,,0.039147,1627.58534102785,1305.87643205381,2117.77778577525,5.680282021289393,5.680282021289393
4656961575122550528,ACEP,0.6931701388888889,OGLE-LMC-ACEP-067,87.09196,-70.763695,ACEP,F,7.5615773,17.786,0.6650009,0.8209206,,,87.0919823129569,-70.7636878511006,0.005,0.004,0.0,87.09200240497,0.1345,-70.76367784828,0.1778,0.1009,0.1551,1.537,0.263,2.323,0.355,false,786.387,7.03355,18.449274,730.693,40.7235,18.19205,827.335,33.7336,17.467716,0.724335,,,0,,,,,,0.036915,2884.80650261699,2181.83337761148,3913.91135819402,5.485415856501675,5.485415856501675
4656972943946753536,ACEP,0.5661375661375662,OGLE-LMC-ACEP-068,87.78758,-70.76183,ACEP,F,6.3996644,18.265,0.5440006,0.6256447,,,87.7876020019978,-70.7618044595964,0.006,0.005,0.0,87.78762585898,0.1567,-70.76179890835,0.1951,0.0209,0.1619,1.826,0.312,1.289,0.409,false,674.521,11.596,18.615877,593.63,32.9393,18.417599,542.318,20.8001,17.926285,0.491314,,,0,,,,,,0.095578,3068.11229140754,2316.72673937513,4146.63577865679,5.830643136982406,5.830643136982406
5265937836871983744,ACEP,0.5357142857142857,OGLE-LMC-ACEP-078,91.7425,-72.86908,ACEP,1O,11.891279,16.979,0.43799973,0.8565557,,,91.7424516795202,-72.8690535509716,0.003,0.002,0.0,91.74247765678,0.0574,-72.86904873144,0.0947,0.0833,0.0749,1.777,0.109,1.119,0.186,false,2135.57,27.3507,17.36458,1383.83,63.4684,17.49868,1294.22,42.3821,16.981897,0.516783,,,0,,,,,,0.108128,4232.97569905585,3422.20819402015,5337.25158457691,3.8457712152779386,3.8457712152779386
4657113788765606784,ACEP,0.7111111111111111,OGLE-LMC-ACEP-062,84.24346,-70.76891,ACEP,F,15.978378,17.162,0.49699974,1.0590929,,,84.2434654985147,-70.7689404986787,0.005,0.003,0.0,84.24349241663,0.1319,-70.768930245,0.1596,-0.2267,0.1433,2.059,0.222,2.381,0.314,false,1569.0,36.5862,17.699308,1361.07,90.4861,17.516684,1201.93,56.9673,17.062218,0.454466,,,0,,,,,,0.109989,4060.1991944187,3140.34947696293,5295.5804787407,4.119263952632654,4.119263952632654
4661232628061388800,ACEP,0.2952976190476191,OGLE-LMC-CEP-0980,76.75887,-69.171555,CEP,1O,13.079899,15.253,0.67199993,2.1585095,,,76.7590014722871,-69.1715535494598,0.001,0.001,0.0,76.75902597332,0.0313,-69.17155230473,0.0471,-0.0171,0.0385,2.023,0.066,0.289,0.092,false,9070.74,63.1481,15.794259,5173.13,139.829,16.067005,6108.29,105.181,15.29712,0.769885,,,0,6142.05,,,,,0.168373,7139.88583148788,6089.92061955334,8436.31859685922,0.9845439226132484,0.9845439226132484
4655204967878091264,ACEP,0.6700176366843034,OGLE-LMC-ACEP-018,75.6515,-69.67006,ACEP,F,7.7657943,17.562,0.65099907,1.0185719,,,75.6516295324652,-69.6700530155464,0.004,0.004,90.0,75.65165388969,0.1384,-69.67005143252,0.142,-0.0111,0.138,1.965,0.269,0.368,0.261,false,1025.7,11.1472,18.160814,641.231,27.3142,18.333853,737.726,20.3128,17.592182,0.741671,,,0,,,,,,0.16395,3299.31973110976,2557.75729895081,4326.93007914086,4.9698782532694175,4.9698782532694175
4655230252301575168,ACEP,0.34963194444444445,OGLE-LMC-CEP-0832,75.99267,-69.42728,CEP,F/1O,18.165564,14.903,0.684,3.8928032,,,75.9926898948231,-69.4272484167719,0.001,0.001,0.0,75.99271379735,0.0288,-69.42724800864,0.0343,0.0145,0.0262,1.951,0.067,0.095,0.067,true,14353.4,111.252,15.295981,8316.55,301.193,15.55153,9122.66,154.559,14.861616,0.689914,,,0,6320.33,,,,,0.116452,8145.13207923794,7095.04287737973,9422.30402154367,0.34850922241783167,0.34850922241783167
4661266193204492416,ACEP,0.5814594356261023,OGLE-LMC-ACEP-023,76.968414,-68.84133,ACEP,1O,7.6924314,17.194,0.56900024,0.7234331,,,76.9684256167641,-68.8413179692984,0.012,0.007,0.0,76.96846126658,0.2275,-68.84130037932,0.3453,-0.2742,0.2527,2.989,0.476,4.085,0.779,false,1554.47,16.3185,17.709412,1272.84,47.6736,17.589453,1233.88,35.8764,17.033737,0.555716,,,0,,,,,,0.045866,2752.95280333509,2019.47118925574,3794.16682251658,4.995006414611019,4.995006414611019
4657233837447352064,ACEP,0.31327160493827166,OGLE-LMC-CEP-2501,83.89567,-70.24255,CEP,1O,11.231383,15.022,0.62300014,2.454583,,,83.8957254571557,-70.242556591199,0.001,0.001,0.0,83.89574684161,0.0289,-70.24255500114,0.0284,0.0474,0.0282,1.679,0.052,0.369,0.056,false,11022.5,63.2518,15.582661,6671.53,145.564,15.790825,7674.81,97.2283,15.049252,0.741573,,,0,6368.5,1.771,0.9273,,,0.071538,7163.56030379762,6203.23779316775,8357.99036076329,0.746355706857905,0.746355706857905
4657233876051620224,ACEP,0.259347442680776,OGLE-LMC-CEP-2507,83.91529,-70.24025,CEP,F,26.933617,15.102,0.72700024,3.6343553,,,83.9146614536363,-70.2402339509897,0.006,0.006,0.0,83.91467765195,0.1886,-70.24023472026,0.2128,-0.4158,0.1971,1.272,0.355,-0.179,0.4,false,9385.61,139.473,15.75721,6270.31,298.725,15.858167,7570.53,245.442,15.064104,0.794063,,,0,5497.0,,,,,0.767168,3652.36590423431,2759.60037690713,4864.51974034005,2.2891288371211083,2.2891288371211083
4657239648485866752,ACEP,0.2919583333333334,OGLE-LMC-CEP-2444,83.66046,-70.07886,CEP,1O,11.73995,15.196,0.6779995,2.232129,,,83.6605093372195,-70.0788747537669,0.001,0.001,90.0,83.66052973737,0.0362,-70.07887216651,0.0348,-0.0345,0.0338,1.614,0.074,0.601,0.072,false,9352.69,49.4415,15.761024,5445.41,121.889,16.011312,6822.1,121.682,15.177125,0.834188,,,0,5542.56,,,,,0.08052,8319.25311864177,7113.27992757213,9796.19182243621,0.5955784082408151,0.5955784082408151
4657250501927634432,ACEP,0.6509259259259259,OGLE-LMC-ACEP-065,85.012665,-70.07994,ACEP,F,16.358643,17.041,0.46699905,1.3215432,,,85.0127430088466,-70.0799519935572,0.003,0.003,0.0,85.01276155688,0.0917,-70.0799496533,0.0884,0.0023,0.0942,1.468,0.168,0.544,0.187,false,1722.46,34.1446,17.597994,1194.05,76.0173,17.658833,1633.15,75.3469,16.729357,0.929476,,,0,,,,,,0.104973,4186.2675221574,3339.44033122511,5325.93134716696,3.9318654744771813,3.9318654744771813
4657973087144877824,ACEP,0.31701851851851853,OGLE-LMC-CEP-1753,80.606705,-69.82481,CEP,F,17.953888,15.573,0.71500015,2.5745625,,,80.6067313166362,-69.8248161535013,0.006,0.005,90.0,80.60671927068,0.1637,-69.82482642826,0.1486,-0.4953,0.1513,-0.965,0.355,-2.386,0.319,false,6213.17,65.2737,16.205084,4182.84,139.432,16.297709,4828.52,121.274,15.552385,0.745323,,,0,5823.33,,,,,0.039476,4552.03407843258,3555.96878610425,5850.95639082671,2.2819724306762765,2.2819724306762765
4657976390021293312,ACEP,0.21196875,OGLE-LMC-CEP-1696,80.400665,-69.77514,CEP,1O,11.491656,15.434,0.6310005,1.9965025,,,80.4006791094746,-69.7751313943916,0.003,0.003,0.0,80.40069146902,0.0894,-69.77513849721,0.103,-0.4241,0.0952,0.992,0.177,-1.65,0.199,false,7740.41,43.6207,15.966455,4991.29,88.9517,16.105856,5945.57,61.1451,15.326436,0.77942,,,0,5951.0,,,,,0.035611,6248.17760643434,5103.88479409348,7670.66935268295,1.4552331852418732,1.4552331852418732
4657995352247397120,ACEP,0.35411706349206346,OGLE-LMC-CEP-2263,82.90258,-69.94536,CEP,1O,11.929903,14.677,0.6619997,3.2363598,,,82.9025821228961,-69.9453449730508,0.001,0.001,0.0,82.9026099831,0.0296,-69.94534226118,0.0406,0.0089,0.0346,2.219,0.065,0.63,0.087,false,15216.1,106.235,15.232611,9299.05,222.423,15.430291,10682.9,160.133,14.690199,0.740092,,,0,6294.0,1.2755,0.6443,,,0.05416,7280.20880366347,6228.43763175152,8585.79155404278,0.3662808683194214,0.3662808683194214
4651368325111110528,ACEP,0.3386243386243386,OGLE-LMC-CEP-1575,79.78825,-71.811806,CEP,1O,14.303406,15.576,0.5790005,1.8381271,,,79.7882527376797,-71.8118161132157,0.001,0.001,0.0,79.7882834807,0.0316,-71.81181516723,0.0397,-0.0475,0.0359,2.229,0.059,0.22,0.071,false,6913.52,46.0667,16.089117,4023.65,93.4145,16.339838,4392.74,62.9221,15.65508,0.684758,,,0,6323.5,,,,,0.036537,8265.48957336788,7045.01279094247,9760.83964597008,0.9896573017534642,0.9896573017534642
5279664591013399040,ACEP,0.6416666666666667,OGLE-LMC-ACEP-081,92.41,-69.5678,ACEP,F,6.777939,17.917,0.5869999,0.8008377,,,92.4100166131816,-69.5677725850213,0.005,0.003,0.0,92.41003739413,0.1162,-69.56776865477,0.1757,-0.261,0.1535,1.685,0.224,0.913,0.315,false,737.262,7.42156,18.519312,481.781,28.2122,18.644264,510.449,16.0524,17.992039,0.652226,,,0,,,,,,0.100878,4013.99867054345,3082.34167805929,5270.58666346139,4.899113695339661,4.899113695339661
4655489019790740096,ACEP,0.2695,OGLE-LMC-CEP-0244,73.18004,-68.78294,CEP,1O,8.278175,15.607,0.6709995,1.9018521,,,73.1800393303634,-68.7829245502778,0.006,0.004,0.0,73.18005429368,0.1339,-68.7829154335,0.1561,-0.5273,0.1452,1.258,0.261,2.117,0.388,false,6360.27,30.0489,16.179678,3883.39,66.0662,16.37836,4573.17,56.8193,15.611377,0.766984,,,0,5956.25,,,,,0.055626,4589.04526296791,3639.6321144955,5806.63516015962,2.298388644566174,2.298388644566174
4687426293547998208,ACEP,0.27438271604938275,OGLE-SMC-CEP-3296,15.439292,-72.75264,CEP,F,11.423496,16.998,0.64100075,1.3900234,,,15.4392635318625,-72.7526483405306,0.003,0.003,90.0,15.43926851347,0.0905,-72.75265561755,0.0782,0.0432,0.0869,0.343,0.198,-1.69,0.171,true,1840.09,18.53,17.526266,1181.39,50.1877,17.670406,1284.19,34.1714,16.990347,0.680059,,,0,,,,,,0.042719,4206.24899727589,3353.95120295344,5368.89604582655,3.8785243010993113,3.8785243010993113
4658089639719809920,ACEP,0.6772486772486773,OGLE-LMC-ACEP-042,80.894165,-69.18283,ACEP,F,6.9737344,17.897,0.8180008,1.0790358,,,80.8942011309732,-69.1828369262644,0.006,0.005,0.0,80.89421416711,0.2007,-69.18283415925,0.2144,-0.2721,0.1935,1.076,0.351,0.643,0.382,false,698.151,12.3532,18.578493,936.034,120.761,17.923159,1062.7,72.8661,17.195889,0.72727,,,0,,,,,,0.052522,3341.71676444106,2524.34054804735,4465.04800635673,5.27715117211762,5.27715117211762
4658169079448995328,ACEP,0.4158950617283951,OGLE-LMC-CEP-1572,79.760666,-69.66947,CEP,F,28.683891,14.419,0.6640005,5.507403,,,79.7606889983584,-69.6694771846205,0.001,0.001,0.0,79.76071522392,0.0485,-69.66947359947,0.0447,-0.1708,0.0489,2.116,0.087,0.833,0.09,false,19068.0,328.927,14.987601,11121.9,690.66,15.235939,13914.2,558.769,14.403272,0.832667,,,0,5542.84,,,,,0.038684,8160.90126291427,6879.1722090454,9720.57164710458,-0.13969094529920767,-0.13969094529920767
4658170552667576832,ACEP,0.30158730158730157,OGLE-LMC-CEP-1512,79.47904,-69.58197,CEP,F,21.806238,14.999,0.72800064,4.1055074,,,79.4790691101652,-69.5819764823149,0.003,0.002,0.0,79.47909673534,0.0548,-69.58197421829,0.0897,0.0738,0.0598,2.238,0.104,0.526,0.189,false,10758.7,145.393,15.608968,6818.15,325.722,15.767222,8198.61,227.129,14.97757,0.789653,,,0,5972.0,,,,,0.043373,4627.12514177976,3843.548336641,5655.17566746679,1.6724433693232115,1.6724433693232115
4688955263281714560,ACEP,0.32222222222222224,OGLE-SMC-CEP-1400,12.464833,-72.86186,CEP,F,14.087185,17.232,0.6879997,1.3956623,,,12.4649369750967,-72.8618534010498,0.003,0.003,90.0,12.46495678065,0.0971,-72.86186030961,0.0858,-0.0876,0.1031,1.356,0.213,-1.605,0.17,false,1302.67,15.0155,17.90128,1020.83,52.3499,17.829008,1144.39,39.7832,17.115488,0.71352,,,0,,,,,,0.11283,4567.18105820167,3599.83649181806,5861.5455261651,3.933759206843966,3.933759206843966
4688979628628419072,ACEP,0.26080246913580246,OGLE-SMC-CEP-1756,12.96675,-72.6283,CEP,F,7.575881,17.363,0.7479992,1.2764306,,,12.9667598805284,-72.6283041785278,0.004,0.003,90.0,12.96676272631,0.1345,-72.62831094132,0.1085,0.2813,0.14,0.197,0.272,-1.571,0.214,false,1231.97,11.5901,17.961866,857.194,31.1622,18.01869,1004.85,22.1344,17.256672,0.762018,,,0,,,,,,0.018414,2427.91541019596,1869.3270767659,3280.98154376199,5.436833111616835,5.436833111616835
4657850461585184896,ACEP,0.655731922398589,OGLE-LMC-ACEP-057,82.95783,-70.775,ACEP,F,20.31484,16.813,0.6420002,1.7100081,,,82.9578528344165,-70.7749899279383,0.003,0.002,0.0,82.95787470865,0.0771,-70.77498834222,0.0837,0.0971,0.0862,1.673,0.153,0.368,0.18,false,2182.42,30.6938,17.341022,1526.46,69.6672,17.392174,1557.66,48.5774,16.780737,0.611437,,,0,,,,,,0.045248,3788.85206491482,3045.96945746351,4808.49287670321,3.9204614820829846,3.9204614820829846
4657904749986995456,ACEP,0.42328042328042326,OGLE-LMC-ACEP-050,82.240456,-70.12097,ACEP,1O,11.953613,16.609,0.44000053,1.0446912,,,82.2403899114543,-70.1209701487634,0.003,0.003,0.0,82.24041850409,0.0765,-70.12096967538,0.0889,0.0207,0.0767,2.258,0.165,0.11,0.175,false,3090.23,39.8962,16.963388,2289.12,94.0212,16.952217,2008.43,62.0281,16.504778,0.447439,,,0,6876.0,,,,,0.080903,4539.22993632054,3685.49873739523,5670.61304724795,3.3240883391052733,3.3240883391052733
4658176977826300288,ACEP,0.39462499999999995,OGLE-LMC-CEP-1619,80.01458,-69.417,CEP,1O,10.8259535,15.482,0.63699913,1.7366112,,,80.0146289800914,-69.4170151953952,0.002,0.001,0.0,80.01464677557,0.0415,-69.41701354732,0.0506,-0.0896,0.0482,1.453,0.077,0.383,0.108,false,7089.82,44.3312,16.061779,4403.15,109.052,16.24198,5163.03,70.939,15.479659,0.762321,,,0,5952.0,,,,,0.082676,7242.84093574997,6091.81687711687,8664.78423331806,1.182455613395767,1.182455613395767
4658182411034996736,ACEP,0.22951736111111112,OGLE-LMC-CEP-1501,79.41942,-69.5453,CEP,1O,16.769054,14.951,0.5789995,2.4813182,,,79.4194811214537,-69.5453086704053,0.001,0.001,0.0,79.41950106181,0.0281,-69.54530605092,0.0422,-0.1074,0.0306,1.618,0.053,0.608,0.08,false,13091.1,124.644,15.395924,7949.32,292.694,15.600563,8535.83,173.549,14.933805,0.666758,,,0,6455.0,,,,,0.082989,10406.376301278,8997.40849563395,12079.0541280399,-0.13549741743945987,-0.13549741743945987
4685572723081041280,ACEP,0.4174603174603175,OGLE-SMC-CEP-1159,12.104875,-73.93561,CEP,F,10.855888,17.294,0.62599945,1.2162422,,,12.1048679982786,-73.935629253892,0.004,0.003,0.0,12.10487801926,0.133,-73.9356354074,0.123,0.0805,0.1241,0.644,0.22,-1.429,0.244,false,1244.77,15.9146,17.95064,868.816,68.8688,18.004068,914.422,40.3214,17.359055,0.645014,,,0,,,,,,0.069664,3373.4036260474,2601.01232276992,4477.40001534915,4.653659088537918,4.653659088537918
4685691710873461248,ACEP,0.37345679012345684,OGLE-SMC-CEP-3480,15.818292,-73.45003,CEP,1O,12.754261,16.115,0.578001,1.4253339,,,15.818270672842,-73.4500909799276,0.003,0.002,90.0,15.81828318652,0.0777,-73.45009710831,0.0524,0.1056,0.0717,0.828,0.179,-1.423,0.112,true,4067.92,38.3971,16.664934,2596.23,97.3353,16.81553,2850.97,61.5231,16.124437,0.691093,,,0,6299.7,,,,,0.220614,4139.39642059315,3364.40258894485,5197.33619872996,3.030314672175475,3.030314672175475
4658269027703993472,ACEP,0.31649029982363314,OGLE-LMC-ACEP-026,77.67758,-68.80544,ACEP,F,18.051062,16.816,0.6669998,1.7387452,,,77.6775160884613,-68.8054381522533,0.003,0.003,90.0,77.67754340131,0.0811,-68.8054355935,0.0904,-0.0591,0.0861,2.293,0.171,0.594,0.163,false,2107.15,31.8913,17.37913,1527.07,66.755,17.39174,1704.23,81.0356,16.683098,0.708643,,,0,,,,,,0.083448,4640.95546833463,3752.44926635287,5801.9448255625,3.482962978618186,3.482962978618186
4658275869493622016,ACEP,0.24074074074074076,OGLE-LMC-CEP-1569,79.75746,-69.21575,CEP,1O,15.109913,15.215,0.5620003,1.9317336,,,79.7574518999776,-69.2157392478405,0.002,0.001,0.0,79.75747207527,0.0337,-69.21573683585,0.0485,-0.1437,0.0394,1.663,0.071,0.56,0.111,false,10045.2,89.9363,15.68347,6421.78,238.333,15.832249,6951.41,139.869,15.156738,0.67551,,,0,6794.0,,,,,0.040067,9200.33939609707,7864.64148673596,10801.9298372154,0.3959809098093636,0.3959809098093636
4685813717984731520,ACEP,0.358641975308642,OGLE-SMC-CEP-0313,9.871041,-73.69908,CEP,F,8.796561,17.236,0.65099907,1.2162371,,,9.8710483936733,-73.6990830534175,0.003,0.003,90.0,9.87106311919,0.098,-73.69908798213,0.077,-0.2678,0.0982,0.96,0.197,-1.145,0.165,false,1365.48,12.2755,17.850151,918.698,33.5627,17.943457,1002.82,20.6268,17.258858,0.684599,,,0,,,,,,0.013291,5742.3324664749,4569.61377264188,7256.51427414405,3.4405583938520827,3.4405583938520827
4685879933509790464,ACEP,0.26671075837742503,OGLE-SMC-CEP-1705,12.884292,-73.36992,CEP,1O,12.219227,16.438,0.6100006,1.4370897,,,12.8843178169736,-73.3699134372831,0.002,0.002,90.0,12.88432835038,0.0607,-73.36991840846,0.0485,0.0441,0.0618,0.7,0.134,-1.155,0.097,false,2974.79,22.2321,17.004725,1883.33,52.1612,17.164074,2040.35,33.9093,16.487658,0.676416,,,0,6565.0,,,,,0.035576,5050.31146956158,4141.01414531441,6253.01390935844,2.9214089086687594,2.9214089086687594
4685935287102308096,CEP,0.7869635508524397,OGLE-SMC-CEP-1624,12.793917,-73.21789,CEP,F,9.028364,16.714,0.6339989,1.6287688,,,12.7939226845649,-73.2178936784042,0.003,0.002,90.0,12.79393339696,0.077,-73.21790121799,0.0598,0.1506,0.075,0.718,0.18,-1.751,0.123,false,2271.54,15.5145,17.297565,1516.04,37.0313,17.39961,1789.06,38.0282,16.630358,0.769253,,,0,,,,,,0.014501,3720.45592249418,3027.38527500222,4680.10904063472,3.8610198835557163,3.8610198835557163
4685935390180358016,CEP,0.8104056437389772,OGLE-SMC-CEP-1764,12.978333,-73.20216,CEP,F,26.42245,16.066,0.6380005,2.5481741,,,12.9783475756145,-73.2022039190251,0.002,0.001,90.0,12.97836010129,0.0561,-73.20220913863,0.0449,-0.0161,0.056,0.841,0.139,-1.212,0.093,false,3583.8,37.3151,16.802507,2115.84,74.1562,17.037682,2692.09,85.6007,16.186695,0.850987,,,0,5767.0,,,,,0.158834,6013.83495833465,4955.11284044355,7379.61580586492,2.170242458259981,2.170242458259981
4685935768098685824,CEP,0.3358686067019401,OGLE-SMC-CEP-1808,13.012834,-73.19175,CEP,F,19.638063,16.769,0.68800163,1.8368279,,,13.012847839982,-73.1917902094777,0.003,0.002,90.0,13.01285445268,0.0997,-73.19179614864,0.0736,-0.19,0.0957,0.444,0.209,-1.379,0.14,false,1748.16,18.7708,17.581915,1132.83,51.423,17.715975,1498.71,49.1182,16.82263,0.893345,,,0,,,,,,0.145469,5374.35296755713,4277.05262344409,6803.25539429607,3.117368170313412,3.117368170313412
4685935836818028800,CEP,0.46924603174603174,OGLE-SMC-CEP-1799,13.003834,-73.17564,CEP,F,11.836666,16.572,0.65099907,1.594692,,,13.0038431328423,-73.1756825505073,0.003,0.002,90.0,13.00385611999,0.0881,-73.17568775961,0.056,-0.0452,0.0801,0.873,0.165,-1.21,0.112,false,2497.7,24.122,17.194513,1662.59,79.3464,17.299427,1850.21,45.6029,16.593868,0.705559,,,0,,,,,,0.153477,5073.61483562733,4075.78931143797,6390.53201970038,3.045413030568774,3.045413030568774
4685936382251051136,CEP,0.6134626690182245,OGLE-SMC-CEP-1986,13.250334,-73.17817,CEP,1O,9.860553,15.864,0.9319992,3.2607498,,,13.2503605919928,-73.1782042383201,0.003,0.002,90.0,13.25037820799,0.0812,-73.17820924067,0.0558,0.1011,0.0785,1.184,0.172,-1.162,0.102,false,4274.71,27.6256,16.6111,2481.38,59.3684,16.864655,3520.12,57.4376,15.895528,0.969127,,,0,5286.9,,,,,0.126333,4022.18839500579,3241.85634760807,5095.23808976204,2.841688277301955,2.841688277301955
4685936798929981440,CEP,0.8236331569664903,OGLE-SMC-CEP-2218,13.594625,-73.12911,CEP,F,25.46698,15.858,0.6539993,3.0518224,,,13.5946329228527,-73.1291526121852,0.002,0.001,90.0,13.59463841674,0.0538,-73.12915781559,0.0378,0.0899,0.049,0.37,0.133,-1.209,0.069,false,4898.87,78.7373,16.463127,2881.88,158.031,16.702198,3469.41,111.839,15.911281,0.790917,,,0,5873.0,,,,,0.153627,5045.39921699476,4216.11161788527,6139.19153739068,2.3435221243127486,2.3435221243127486
4685937142527507968,CEP,0.29801807760141097,OGLE-SMC-CEP-1980,13.241959,-73.16453,CEP,1O,8.770845,15.058,0.5880003,2.9781797,,,13.2419746562859,-73.1645654389335,0.001,0.001,90.0,13.2419859762,0.0354,-73.16457047936,0.025,-0.0845,0.0347,0.761,0.075,-1.171,0.047,false,11035.8,43.3086,15.581356,6793.71,106.265,15.771121,7191.46,92.5462,15.119877,0.651244,,,0,6612.25,,,,,0.12862,9506.95334110625,8089.57894653204,11230.5756215983,0.1677927986298151,0.1677927986298151
4685937550539525632,CEP,0.22178130511463834,OGLE-SMC-CEP-2060,13.363459,-73.11175,CEP,F,33.024647,15.471,0.6710005,3.9680967,,,13.3634994221656,-73.1117659944841,0.003,0.002,90.0,13.36349877674,0.0837,-73.11176841228,0.0559,-0.4149,0.0776,-0.044,0.189,-0.562,0.105,false,6453.1,105.122,16.163944,4358.28,218.406,16.253101,5321.72,174.798,15.446791,0.806311,,,0,5333.5,,,,,0.071432,7729.74642297358,6389.31984487883,9370.93912014956,1.0301734828618336,1.0301734828618336
4685938104600228224,CEP,0.08317846119929445,OGLE-SMC-CEP-2194,13.560458,-73.07247,CEP,1O,12.337508,15.531,0.546999,2.2672741,,,13.5604729063784,-73.0724976133232,0.002,0.001,90.0,13.56048480289,0.0498,-73.07250250223,0.0351,0.0664,0.0428,0.804,0.135,-1.135,0.073,true,7621.98,63.6804,15.983197,4754.4,145.96,16.158648,4952.33,104.828,15.524896,0.633752,,,0,6587.85,,,,,0.100628,5703.48009407414,4809.30575559932,6859.67326188313,1.750300486635254,1.750300486635254
4685938512556804480,CEP,0.5200593400940623,OGLE-SMC-CEP-1643,12.815625,-73.17997,CEP,1O,11.390386,15.493,0.78700066,3.264075,,,12.8156409990363,-73.180002590758,0.001,0.001,90.0,12.8156472804,0.0448,-73.18000822489,0.0345,0.0368,0.0444,0.422,0.091,-1.309,0.071,false,6724.91,41.2573,16.11915,3724.07,81.3345,16.423843,4796.81,73.4097,15.55954,0.864304,,,0,5600.0,,,,,0.118505,6081.98506985656,5099.10801293118,7346.89967237945,1.5727732820318217,1.5727732820318217
4685938551237355136,CEP,0.9049382716049383,OGLE-SMC-CEP-1689,12.86225,-73.16695,CEP,1O,14.111711,15.362,0.697999,3.322923,,,12.862253621283,-73.1669631103215,0.001,0.001,90.0,12.86225945356,0.0415,-73.16696877453,0.0305,0.0085,0.0406,0.392,0.083,-1.316,0.06,false,7868.64,56.402,15.948617,4712.66,111.485,16.168222,5729.14,83.1675,15.366696,0.801526,,,0,5951.0,,,,,0.047348,6864.33945666006,5775.90442433455,8244.73198728174,1.179006704455393,1.179006704455393
4685939788227793280,CEP,0.5734126984126985,OGLE-SMC-CEP-1710,12.896083,-73.101944,CEP,1O,12.2038965,15.887,0.5619993,2.115741,,,12.8960930460092,-73.101964246812,0.002,0.001,90.0,12.89609062717,0.069,-73.1019697368,0.0467,0.019,0.0607,-0.163,0.146,-1.275,0.093,false,5017.09,35.9364,16.437235,3847.15,93.484,16.38854,3822.77,57.6347,15.805975,0.582565,,,0,5967.0,,,,,0.073643,5355.15911116663,4392.56068866458,6617.15196269594,2.243138188872848,2.243138188872848
4685939990079743104,CEP,0.8412698412698413,OGLE-SMC-CEP-1836,13.039833,-73.09175,CEP,1O,11.613799,15.824,0.59699917,1.9536138,,,13.0398552153003,-73.0917533843881,0.002,0.001,90.0,13.03986872663,0.0597,-73.09175915553,0.0388,-0.1661,0.0493,0.913,0.128,-1.34,0.077,false,5434.33,37.4297,16.3505,3953.24,147.178,16.359003,4401.24,146.079,15.652983,0.70602,,,0,5409.0,,,,,0.026258,8496.55258225216,7109.48055101882,10198.1696070717,1.1777866113052653,1.1777866113052653
4685940097424380160,CEP,0.2113095238095238,OGLE-SMC-CEP-1886,13.102583,-73.0795,CEP,F,12.704652,17.192,0.6529999,1.3893934,,,13.1026060242894,-73.079524552446,0.004,0.002,90.0,13.1026247864,0.1038,-73.0795291565,0.0796,-0.0728,0.0924,1.268,0.239,-1.069,0.159,false,1397.55,19.441,17.824945,1182.33,50.0406,17.66954,1196.9,22.0652,17.066774,0.602766,,,0,,,,,,0.091622,4811.65718817893,3824.94529581727,6122.46010947427,3.7805260455206238,3.7805260455206238
4685940127518715520,CEP,0.40439447383891824,OGLE-SMC-CEP-1925,13.153584,-73.06633,CEP,F,8.380107,17.115,0.6529999,1.4270203,,,13.1536135003658,-73.0663523405595,0.003,0.002,90.0,13.15363119061,0.1018,-73.06635917183,0.072,0.1373,0.091,1.197,0.222,-1.587,0.133,false,1577.05,15.5829,17.693748,1028.9,40.6452,17.82046,1222.35,44.9315,17.04393,0.776529,,,0,,,,,,0.086169,3536.61677327626,2823.25613554026,4538.95283542059,4.372059759390236,4.372059759390236
4685940269264374272,CEP,0.20803709215167537,OGLE-SMC-CEP-1767,12.980291,-73.06997,CEP,1O,12.692073,15.695,0.8999996,3.3667636,,,12.9803220360692,-73.0699894438523,0.002,0.001,90.0,12.98033437138,0.0525,-73.06999537511,0.0359,0.0209,0.0442,0.834,0.121,-1.378,0.074,false,4962.82,21.8149,16.449045,2619.12,66.0201,16.806002,3826.92,44.6835,15.804795,1.001206,,,0,5350.33,,,,,0.07719,6339.06659539569,5310.4665289875,7656.1602789333,1.684873123327531,1.684873123327531
