source_id,OGLE-ID,RA,Dec,Type,subType,SNR,I,V_I,Period,[Fe/H]_J95,[Fe/H]_ZW,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist,r_est,r_lo,r_hi,abs_Imag,abs_Gmag,V
4062964952403984896,OGLE-BLG-RRLYR-14324,272.1452,-27.624722,RRLYR,RRab,19.131174,16.012,,0.5342101,,,272.14519461148,1.1819,-27.62474238863,1.1527,,,,,,,3985.86,77.417,16.687061,2452.02,84.8961,16.877577,5632.93,178.156,15.385083,1.492494,,,0,5143.45,,,,,0.075385,,,,,,
4062836962386156544,OGLE-BLG-RRLYR-13146,271.45633,-28.20825,RRLYR,RRab,14.774086,16.571,1.5640011,0.50667053,,,271.45632136969,0.2162,-28.20823047993,2.9219,,,,,,,2806.03,99.7166,17.068136,,,,,,,,,,0,,,,,,0.075418,,,,,,-15.006998045507812
4056280918169680896,OGLE-BLG-ECL-197290,269.1196,-29.994667,ECL,C,6.0721235,15.784,,0.3578346,,,269.11958203081,0.1526,-29.9946810752,0.1393,0.4451,0.1278,0.02,0.291,-0.046,0.23,3429.28,16.0151,16.850359,1884.25,52.4392,17.163544,5073.72,60.7647,15.498603,1.664941,,,0,5000.0,,,,,0.075294,2296.85310823145,1651.92670536048,3682.64187763862,3.9783342895483536,5.044692892819839,
4056450650963411840,OGLE-BLG-RRLYR-05322,268.0627,-29.779444,RRLYR,RRab,10.308193,17.104,2.6049995,0.50876343,,,268.06270466293,3.044,-29.77946461123,2.7485,,,,,,,726.889,18.8249,18.534695,,,,,,,,,,0,,,,,,0.075617,,,,,,-14.499000591552734
4685878765279900672,OGLE-SMC-CEP-1362,12.415584,-73.43078,CEP,1O,8.59184,16.577,1.0599995,1.5747164,,,12.41565474178,0.774,-73.43078592754,2.2946,,,,,,,3152.51,43.1608,16.941723,,,,,,,,,,0,,,,,,0.075695,,,,,,-15.51700016430664
4064716057863406208,OGLE-BLG-ECL-361049,273.1052,-26.057528,ECL,NC,5.945646,17.885,1.6989994,0.6306831,,,273.10520195126,0.4957,-26.05754903003,0.4291,,,,,,,398.82,4.63253,19.186424,318.895,19.3351,19.092268,895.304,55.1574,17.381994,1.710274,,,0,,,,,,0.075971,,,,,,-16.186000828881838
4056542189630017152,OGLE-BLG-RRLYR-07916,269.06342,-29.112778,RRLYR,RRab,5.4442797,17.077,2.3840008,0.6257904,,,269.06339694774,16.4308,-29.11278434742,14.2476,,,,,,,803.61,14.0293,18.425753,,,,,,,,,,0,,,,,,0.076019,,,,,,-14.692998864306642
4063417156608562432,OGLE-BLG-RRLYR-08063,269.1201,-28.066778,RRLYR,RRab,10.816539,16.65,2.1590004,0.53759736,,,269.12007857506,0.7922,-28.06676841782,0.5469,,,,,,,1093.39,12.9991,18.091425,760.474,103.773,18.148678,3890.6,89.9685,15.786879,2.361799,,,0,,,,,,0.076302,,,,,,-14.490999218530273
4041640061803178112,OGLE-BLG-ECL-136939,267.82242,-34.26125,ECL,NC,5.09785,14.508,2.6120005,41.72921,,,267.82244029465,1.0624,-34.26126313231,0.9216,,,,,,,7086.09,119.412,16.06235,1987.26,25.6582,17.105753,10520.6,99.453,14.706819,2.398934,,,0,3770.0,,,,,0.076689,,,,,,-11.895999873840331
4053846805525613568,OGLE-BLG-ECL-090870,266.31787,-33.64364,ECL,NC,6.9704833,16.079,2.5119991,16.460428,,,266.31788178847,21.7851,-33.643658956,21.594,,,,,,,2128.31,15.5069,17.368279,,,,,,,,,,0,,,,,,0.076845,,,,,,-13.56700137302246
4062334313740441088,OGLE-BLG-ECL-230857,269.8426,-29.206888,ECL,NC,5.299183,17.447,1.6369991,0.5648614,,,269.84257562637,7.7281,-29.20688981265,8.6333,,,,,,,627.054,14.1884,18.695103,,,,,,,,,,0,,,,,,0.076867,,,,,,-15.810001403540038
4062583593705101312,OGLE-BLG-ECL-216677,269.53296,-28.68011,ECL,NC,9.618002,15.922,1.7230005,0.8843203,,,269.53293839595,0.8552,-28.68011986439,0.6723,,,,,,,2895.32,65.4224,17.034124,1321.31,137.767,17.548878,6159.98,134.283,15.287972,2.260906,,,0,4459.0,,,,,0.076921,,,,,,-14.19899943133545
4056454774133864576,OGLE-BLG-RRLYR-05109,267.99246,-29.70839,RRLYR,RRab,5.8397675,17.407,3.0020008,0.57177305,,,267.99248401937,13.9155,-29.70838515606,11.8238,,,,,,,494.887,11.259,18.9521,,,,,,,,,,0,,,,,,0.077102,,,,,,-14.404998788012696
4062592007639072512,OGLE-BLG-ECL-222497,269.65854,-28.487583,ECL,NC,5.8053865,14.983,1.6219997,22.10899,,,269.65851642021,2.4486,-28.48758850717,2.1778,,,,,,,6216.41,104.921,16.204517,2882.65,36.333,16.701908,9667.04,34.0152,14.798687,1.903221,,,0,4579.48,,,,,0.077198,,,,,,-13.361000101635742
4056314109635878912,OGLE-BLG-ECL-210593,269.39984,-29.705223,ECL,NC,5.8440037,15.671,1.3360004,7.5884404,,,269.39981553659,0.9915,-29.70522591919,0.8765,,,,,,,4843.09,57.8046,16.47556,2399.34,40.3385,16.901161,6092.34,155.274,15.29996,1.601201,,,0,4777.0,,,,,0.077213,,,,,,-14.33499912697754
4056193811905608448,OGLE-BLG-RRLYR-06905,268.63245,-30.08239,RRLYR,RRc,7.06994,16.642,1.5380001,0.2583904,,,268.63246450015,0.5664,-30.08240744276,0.9519,,,,,,,1567.58,21.668,17.700294,,,,,,,,,,0,,,,,,0.077352,,,,,,-15.104000098364258
4043982090271942272,OGLE-BLG-LPV-134043,269.19525,-31.603083,LPV,Mira,141.92308,13.345,,379.9,,,269.19525679117,2.7406,-31.60310376127,0.3469,,,,,,,46135.9,737.719,14.028267,1046.9,119.967,17.801628,104905.0,2909.68,12.209934,5.591694,,,0,3286.75,,,,,0.077587,,,,,,
4056319843460825472,OGLE-BLG-ECL-195990,269.08987,-29.725721,ECL,NC,11.764847,15.616,1.4919996,1.9221236,,,269.08984513629,0.955,-29.72571945346,0.799,,,,,,,4571.24,73.5935,16.53828,2222.9,71.5574,16.984087,6805.1,166.93,15.179833,1.804254,,,0,4512.63,,,,,0.07793,,,,,,-14.124000575476074
4056405158640762624,OGLE-BLG-ECL-153688,268.20233,-29.779833,ECL,NC,12.636531,15.187,1.9169998,1.0817798,,,268.2023324675,0.3524,-29.77981142147,0.3286,,,,,,,3137.94,86.7753,16.946754,1676.56,120.401,17.29034,4895.66,257.555,15.537393,1.752948,,,0,4964.7,,,,,0.078064,,,,,,-13.270000474658204
4044142069218218240,OGLE-BLG-ECL-257014,270.42538,-30.642834,ECL,NC,8.167872,15.41,1.7800007,12.194268,,,270.4253561767,0.612,-30.64282687304,0.5352,,,,,,,4037.73,42.9136,16.673023,1775.22,28.0764,17.22826,5729.94,74.2331,15.366546,1.861714,,,0,4414.01,,,,,0.078121,,,,,,-13.629999147412109
4062678181742848256,OGLE-BLG-ECL-245527,270.16763,-28.4175,ECL,NC,5.5357842,17.489,1.4020004,0.5777841,,,270.16765139341,0.6233,-28.41751090484,0.6864,,,,,,,618.796,13.0538,18.709497,,,,,,,,,,0,,,,,,0.07829,,,,,,-16.08699992043457
4056365443128962304,OGLE-BLG-LPV-082471,268.02872,-30.163973,LPV,Mira,107.532135,16.211,4.4849987,434.9,,,268.02869795855,1.0777,-30.16398361343,0.9436,,,,,,,1449.56,138.324,17.785276,,,,,,,,,,0,,,,,,0.078527,,,,,,-11.726001742504883
4056271430660267136,OGLE-BLG-RRLYR-07348,268.81155,-30.15914,RRLYR,RRab,18.935421,16.332,1.3949986,0.4378621,,,268.81154484069,4.0237,-30.1591615736,3.4928,,,,,,,1888.86,12.7629,17.49787,,,,,,,,,,0,,,,,,0.079308,,,,,,-14.937002132421874
4043464490946959872,OGLE-BLG-RRLYR-03680,267.45828,-32.95228,RRLYR,RRab,11.542729,17.007,2.2150002,0.6052278,,,267.4582736432,3.9111,-32.95230140479,1.2996,,,,,,,795.102,12.588,18.43731,298.311,41.9848,19.164715,1741.49,93.4357,16.65962,2.505095,,,0,,,,,,0.079414,,,,,,-14.791999769482421
4062990309854134272,OGLE-BLG-RRLYR-14689,272.41495,-27.4895,RRLYR,RRab,15.220457,15.917,1.1350002,0.5574973,,,272.41495709996,1.0312,-27.48952121229,0.9395,,,,,,,3429.04,64.1927,16.850433,,,,,,,,,,0,,,,,,0.079659,,,,,,-14.781999616894531
4064595592533875840,OGLE-BLG-RRLYR-14787,272.502,-26.566805,RRLYR,RRab,29.633661,16.852,1.8570004,0.5589386,,,272.50197526029,1.9263,-26.56680486654,1.7542,,,,,,,1194.56,15.1945,17.995344,,,,,,,,,,0,,,,,,0.079661,,,,,,-14.994998882836914
4056498690184684160,OGLE-BLG-RRLYR-06063,268.32257,-29.713972,RRLYR,RRab,5.043581,16.546,2.2930012,0.61831176,,,268.32256570794,14.12,-29.71399393861,12.4151,,,,,,,1424.61,11.1449,17.804129,,,,,,,,,,0,,,,,,0.080111,,,,,,-14.25299832697754
4056565206408815616,OGLE-BLG-RRLYR-05448,268.10358,-29.42086,RRLYR,RRab,5.66793,17.253,3.0580006,0.76500756,,,268.10356043226,4.7172,-29.4208743215,3.5385,,,,,,,710.43,8.60308,18.559563,,,,,,,,,,0,,,,,,0.080144,,,,,,-14.194999659399414
4056310222822679168,OGLE-BLG-ELL-013915,269.55154,-29.743694,ELL,ELL,6.5209355,15.551,1.9350004,17.01064,,,269.5515649846,0.6954,-29.74369904115,0.6662,,,,,,,3617.55,15.6304,16.79233,2366.71,158.276,16.916027,6224.24,6.23667,15.276705,1.639322,,,0,5143.45,,,,,0.080176,,,,,,-13.615999241418457
4041476062762095872,OGLE-BLG-RRLYR-03215,267.22513,-34.970165,RRLYR,RRab,22.377235,15.904,1.3709993,0.7311516,,,267.22512692727,1.2264,-34.97018717742,1.0354,,,,,,,3460.01,114.246,16.840673,,,,,,,,,,0,,,,,,0.080352,,,,,,-14.533000982287598
4043570838611884544,OGLE-BLG-RRLYR-07573,268.92087,-32.238445,RRLYR,RRc,8.434666,16.561,1.6739998,0.2769615,,,268.92085265835,0.7019,-32.23846189016,0.6155,,,,,,,1613.1,28.9232,17.669212,1296.28,89.4888,17.569645,4222.76,391.822,15.697929,1.871716,,,0,,,,,,0.080533,,,,,,-14.887001023974609
4063578995274118784,OGLE-BLG-RRLYR-09544,269.72034,-27.090084,RRLYR,RRab,6.5754776,17.961,3.764,0.48900667,,,269.72032731271,21.0891,-27.09010334295,20.4085,,,,,,,330.716,9.2966,19.389729,,,,,,,,,,0,,,,,,0.080638,,,,,,-14.197000442504883
4062586303860501888,OGLE-BLG-RRLYR-08845,269.4485,-28.616556,RRLYR,RRab,6.988708,16.563,2.2870007,0.69237036,,,269.4485024105,1.7453,-28.61657841072,1.6733,,,,,,,1424.78,22.0857,17.803997,845.988,154.687,18.032978,4961.7,0.542686,15.522843,2.510135,,,0,,,,,,0.081037,,,,,,-14.275999025341797
4056455671825273856,OGLE-BLG-ECL-144961,268.01218,-29.628084,ECL,NC,11.097797,16.498,3.1290016,15.417327,,,268.01216809248,7.958,-29.62810402518,1.4408,,,,,,,978.751,31.5646,18.211685,,,,,,,,,,0,,,,,,0.081151,,,,,,-13.36899759128418
4053811758575610752,OGLE-BLG-LPV-023098,265.9287,-34.000694,LPV,Mira,145.69379,13.587,,408.5,,,265.9287035772,1.6922,-34.00071635834,0.3489,,,,,,,7357.54,177.793,16.021534,852.792,77.7238,18.02428,19481.8,1124.2,14.037848,3.986433,,,0,3696.13,,,,,0.081195,,,,,,
4062582940870286720,OGLE-BLG-RRLYR-08997,269.5088,-28.672861,RRLYR,RRab,16.696161,16.192,1.8740005,0.47245827,,,269.50877485971,1.0906,-28.67286588761,0.7894,,,,,,,1529.19,12.9618,17.727211,834.357,76.5305,18.048008,3384.83,141.18,15.938079,2.109929,,,0,,,,,,0.081333,,,,,,-14.317998935424805
5242056379931454720,OGLE-GD-ECL-04224,163.2467,-61.697388,ECL,EC,5.1489234,16.317,0.9379997,0.51985496,,,163.24665439448,0.7653,-61.69738129457,0.7586,,,,,,,3116.02,31.1442,16.954365,2008.57,24.2001,17.09417,3109.99,26.3935,16.030022,1.064148,,,0,5163.2,,,,,0.081499,,,,,,-15.378999735424804
4056519473578884224,OGLE-BLG-RRLYR-07728,268.9909,-29.373444,RRLYR,RRab,7.2107697,16.399,2.1490002,0.606463,,,268.9909258495,0.6174,-29.37344150618,0.5099,,,,,,,2040.41,72.8568,17.41407,,,,,,,,,,0,,,,,,0.08159,,,,,,-14.24999996784668
4056511639455882240,OGLE-BLG-RRLYR-06779,268.5786,-29.341528,RRLYR,RRab,8.900453,16.377,1.8989983,0.72104526,,,268.57859903405,21.6239,-29.34155074896,18.87,,,,,,,1665.34,27.8291,17.63461,,,,,,,,,,0,,,,,,0.081952,,,,,,-14.47800250871582
4043233284414087296,OGLE-BLG-ECL-164993,268.4398,-33.155334,ECL,C,8.16303,17.356,1.9509983,0.2685326,,,268.4398271771,1.0705,-33.15533310638,0.972,,,,,,,710.508,9.96263,18.559444,,,,,,,,,,0,,,,,,0.081972,,,,,,-15.405002600268555
4063553358580302336,OGLE-BLG-LPV-146955,269.53595,-27.50375,LPV,Mira,145.04553,15.133,6.9229994,278.7,,,269.53593157119,0.6435,-27.50376585668,0.5146,,,,,,,3879.8,248.726,16.716343,926.448,75.9672,17.934336,17412.9,2103.27,14.159741,3.774594,,,0,3629.03,,,,,0.081984,,,,,,-8.210000973840332
4041707544351159552,OGLE-BLG-ECL-095563,266.47537,-34.64761,ECL,NC,11.020156,16.872,1.651001,0.3821461,,,266.47534429342,1.5021,-34.64761865534,1.1769,,,,,,,1037.83,27.0393,18.148046,,,,,,,,,,0,,,,,,0.082262,,,,,,-15.220998740600585
4050268444948348928,OGLE-BLG-ECL-261847,270.53903,-29.691917,ECL,C,10.70411,14.442,1.1019993,0.3483381,,,270.53904828343,1.803,-29.69190049974,3.7216,,,,,,,11962.1,142.517,15.493848,6627.39,114.46,15.798033,12220.6,186.936,14.544193,1.25384,,,0,5000.0,,,,,0.082449,,,,,,-13.340001089099122
4685953974496732672,OGLE-SMC-CEP-1918,13.148292,-72.989136,CEP,F,35.100025,14.794,0.9140005,5.2539454,,,13.14827651451,0.8332,-72.98915850485,0.7011,,,,,,,16773.8,292.221,15.126785,14278.9,584.868,14.964655,14307.5,315.483,14.373012,0.591643,,,0,5286.9,,,,,0.082643,,,,,,-13.879999171936035
4053431117120454784,OGLE-BLG-RRLYR-01563,265.62793,-34.194332,RRLYR,RRab,10.807695,16.991,2.0110016,0.5237154,,,265.62793581594,0.6061,-34.19435445091,0.5854,,,,,,,1003.55,36.4483,18.184513,811.478,1.54556,18.078197,3142.3,213.655,16.0188,2.059397,,,0,,,,,,0.082658,,,,,,-14.979997621801758
4043496862128025472,OGLE-BLG-RRLYR-05218,268.02267,-32.579693,RRLYR,RRab,5.759452,18.379,1.8150005,0.46441662,,,268.02264794243,22.1192,-32.57970661746,21.7849,,,,,,,228.295,6.43176,19.792126,,,,,,,,,,0,,,,,,0.082948,,,,,,-16.563999210083008
4062855757172511744,OGLE-BLG-ECL-319954,271.92072,-28.000639,ECL,NC,15.339986,16.352,2.0060005,3.112898,,,271.92070714501,0.6071,-28.00061894704,0.5348,,,,,,,1474.29,33.5878,17.76691,,,,,,,,,,0,,,,,,0.082952,,,,,,-14.345998782836915
4062258443396234880,OGLE-BLG-RRLYR-10951,270.32593,-29.678944,RRLYR,RRc,11.0582075,16.015,1.1130009,0.3055266,,,270.32594111864,0.6852,-29.67896501377,0.6003,,,,,,,3342.01,43.1048,16.878345,,,,,,,,,,0,,,,,,0.08326,,,,,,-14.901998489648438
4056219826483267200,OGLE-BLG-RRLYR-08024,269.10712,-30.283722,RRLYR,RRab,15.327321,16.729,1.8409996,0.4577538,,,269.10710008797,0.7982,-30.28373750338,0.6267,,,,,,,1361.41,32.6964,17.853395,,,,,,,,,,0,,,,,,0.083347,,,,,,-14.888000491552734
4048829111177783168,OGLE-BLG-RRLYR-14484,272.2565,-32.104027,RRLYR,RRab,14.656445,15.812,1.3460007,0.5914516,,,272.25652473402,0.1049,-32.1040370498,0.0925,0.2702,0.0886,-0.02,0.196,0.039,0.156,3760.12,40.2017,16.75036,1607.26,129.282,17.336172,3418.33,273.075,15.927384,1.408788,,,0,4485.0,,,,,0.08419,3510.22961364741,2546.53083590607,5423.56568616051,3.0853226457785254,4.023682371120323,-14.465999574658204
4056497212714774912,OGLE-BLG-RRLYR-06778,268.57837,-29.643028,RRLYR,RRc,5.3852634,16.889,1.7700005,0.2622044,,,268.57836945131,3.7255,-29.64305126539,3.1522,,,,,,,1208.79,20.7347,17.982489,,,,,,,,,,0,,,,,,0.083773,,,,,,-15.118999438964844
4056484774483757312,OGLE-BLG-RRLYR-06733,268.56155,-29.716,RRLYR,RRab,7.6918993,16.952,1.6820011,0.6029467,,,268.5615374802,1.3091,-29.7159794027,1.0173,,,,,,,1027.51,17.5267,18.1589,,,,,,,,,,0,,,,,,0.083848,,,,,,-15.26999856430664
4056552256973040256,OGLE-BLG-LPV-091497,268.1947,-29.484112,LPV,Mira,56.946056,17.473,,367.3,,,268.19468990225,4.8388,-29.48413358347,2.8724,,,,,,,530.553,17.4674,18.876545,,,,,,,,,,0,,,,,,0.083897,,,,,,
4061302245991934976,OGLE-BLG-LPV-013134,263.97766,-27.432167,LPV,Mira,54.552086,16.56,,402.2,,,263.97763496299,4.4362,-27.43217411472,0.9315,,,,,,,2540.23,49.4343,17.176184,159.261,19.1198,19.846113,6624.84,409.801,15.208982,4.637131,,,0,,,,,,0.083999,,,,,,
4056256625823314176,OGLE-BLG-LPV-144395,269.47726,-29.848806,LPV,Mira,115.266266,14.393,6.488001,254.7,,,269.4772475847,0.2879,-29.84882684723,0.2535,,,,,,,9922.01,235.824,15.696867,2119.28,557.43,17.035915,25712.5,1359.57,13.736558,3.299357,,,0,3719.0,,,,,0.084471,,,,,,-7.904998649047852
4043363370359459328,OGLE-BLG-ECL-213326,269.45853,-32.51053,ECL,NC,11.1793375,16.415,1.3639984,6.1174793,,,269.45853219968,1.6017,-32.51055348511,1.3858,,,,,,,2201.8,15.0676,17.33142,,,,,,,,,,0,,,,,,0.08481,,,,,,-15.051002515527344
4056600463767387136,OGLE-BLG-RRLYR-06521,268.48083,-29.072834,RRLYR,RRab,5.3711715,16.623,2.0060005,0.5923818,,,268.48080353285,1.6497,-29.07282941076,1.4502,,,,,,,1509.03,12.8301,17.741625,,,,,,,,,,0,,,,,,0.0849,,,,,,-14.61699869128418
4055982705658353920,OGLE-BLG-RRLYR-03981,267.5617,-30.431973,RRLYR,RRab,5.657224,17.865,3.2560005,0.5709422,,,267.56168700877,0.6459,-30.43199381016,0.5067,,,,,,,337.791,7.47174,19.366745,,,,,,,,,,0,,,,,,0.08508,,,,,,-14.608999271118165
4063206707571641984,OGLE-BLG-ELL-018058,270.91525,-26.99689,ELL,ELL,7.2358484,16.506,1.0779991,0.2488985,,,270.91525603321,6.8581,-26.99691303136,3.8307,,,,,,,1496.47,27.0612,17.750698,,,,,,,,,,0,,,,,,0.085142,,,,,,-15.428001418798829
4056572215813782528,OGLE-BLG-RRLYR-05396,268.0893,-29.206388,RRLYR,RRc,5.8066363,17.066,3.2520008,0.42799386,,,268.08927288883,0.9869,-29.20638818947,0.8379,,,,,,,688.681,6.45618,18.59332,,,,,,,,,,0,,,,,,0.085195,,,,,,-13.813999184741212
4056479856736621312,OGLE-BLG-RRLYR-07103,268.70837,-29.810055,RRLYR,RRc,9.056219,16.056,1.3190002,0.30453274,,,268.70837632761,2.6181,-29.81007805249,2.3193,,,,,,,3153.07,25.5188,16.94153,,,,,,,,,,0,,,,,,0.08531,,,,,,-14.736999555859375
4041522070519695872,OGLE-BLG-ECL-107903,266.89722,-34.66061,ECL,C,7.8733015,15.519,1.2249994,0.5685703,,,266.89719729142,1.1687,-34.66062465759,1.2038,,,,,,,5593.43,95.5591,16.319172,3190.92,62.4232,16.591597,8173.12,175.522,14.98095,1.610646,,,0,5074.4,,,,,0.085475,,,,,,-14.294000653405762
4050808614450489856,OGLE-BLG-ECL-312305,271.72,-28.430834,ECL,NC,10.66487,16.245,1.5129986,1.0018204,,,271.71997741867,0.6787,-28.43084704545,0.5982,,,,,,,2174.94,24.337,17.344748,,,,,,,,,,0,,,,,,0.085535,,,,,,-14.732002239233399
4056472542421763456,OGLE-BLG-RRLYR-04542,267.78976,-29.5225,RRLYR,RRab,5.490169,18.297,,0.456781,,,267.78974417085,6.6145,-29.52251935989,5.5332,,,,,,,228.407,9.0728,19.79159,,,,,,,,,,0,,,,,,0.085535,,,,,,
4068683203153825664,OGLE-BLG-RRLYR-03617,267.42612,-23.113194,RRLYR,RRab,13.15093,16.828,2.5610008,0.44624197,,,267.42611929774,5.6235,-23.11321792171,4.8925,,,,,,,1076.04,31.3371,18.108791,,,,,,,,,,0,,,,,,0.08615,,,,,,-14.266998314990234
4055957107642376320,OGLE-BLG-ELL-007489,267.5317,-30.768473,ELL,ELL,6.6833673,14.942,3.0670004,54.03431,,,267.53167210951,2.5309,-30.76847237982,4.4559,,,,,,,4083.66,58.2976,16.660744,1077.94,34.2366,17.769897,8870.78,40.1643,14.892015,2.877882,,,0,3855.6,,,,,0.086302,,,,,,-11.874999989099122
4050340806586903040,OGLE-BLG-RRLYR-13570,271.679,-29.302305,RRLYR,RRab,12.703372,16.005,2.0820007,0.5685731,,,271.67897258568,1.2242,-29.30230295824,1.1201,,,,,,,3353.66,50.9106,16.874569,,,,,,,,,,0,,,,,,0.086377,,,,,,-13.922998460766602
4056413031380376064,OGLE-BLG-RRLYR-04012,267.57632,-30.126917,RRLYR,RRab,5.743476,17.431,3.0240002,0.43817055,,,267.57631378817,5.2953,-30.12694045852,2.6932,,,,,,,453.918,9.51628,19.045923,,,,,,,,,,0,,,,,,0.086637,,,,,,-14.406999555859375
4055770774809604224,OGLE-BLG-RRLYR-04853,267.90424,-30.83761,RRLYR,RRab,9.292265,15.987,2.867999,0.69853145,,,267.9042655379,1.8971,-30.83761994811,1.758,,,,,,,1502.0,28.3004,17.74669,,,,,,,,,,0,,,,,,0.086683,,,,,,-13.119001465393065
4041322642254380416,OGLE-BLG-RRLYR-02046,266.31317,-35.02447,RRLYR,RRab,9.2460375,16.74,1.6800003,0.45013374,,,266.31319887358,0.7999,-35.02446517108,0.581,,,,,,,1358.64,29.8164,17.855604,,,,,,,,,,0,,,,,,0.086878,,,,,,-15.059999471118164
4056501438963817984,OGLE-BLG-RRLYR-06438,268.456,-29.590944,RRLYR,RRab,15.443214,16.318,1.8919983,0.6399764,,,268.45597416784,0.9185,-29.5909528404,0.9196,,,,,,,2401.84,62.9484,17.237007,1565.31,71.0487,17.364887,5619.27,211.492,15.387719,1.977168,,,0,,,,,,0.086904,,,,,,-14.42600249345703
4044089288384991744,OGLE-BLG-RRLYR-08285,269.20224,-30.818695,RRLYR,RRc,9.975851,16.13,1.3369999,0.24828345,,,269.20224727798,0.8616,-30.81871833982,0.8018,,,,,,,3696.33,73.949,16.76894,2573.73,92.9358,16.82498,6407.46,70.8552,15.245206,1.579774,,,0,5143.45,,,,,0.086984,,,,,,-14.792999260766601
4056456977495072768,OGLE-BLG-ELL-009036,268.08044,-29.62114,ELL,ELL,8.004736,14.863,1.3070002,0.3345424,,,268.08042932149,8.5409,-29.62116232469,10.0426,,,,,,,9195.77,78.9923,15.779395,,,,,,,,,,0,,,,,,0.08704,,,,,,-13.55599971607666
4056554696515619456,OGLE-BLG-LPV-091453,268.194,-29.429,LPV,Mira,111.370895,14.938,,382.4,,,268.19399287437,0.6701,-29.42902341141,0.5956,,,,,,,3626.32,315.831,16.7897,331.198,22.8065,19.05117,11065.6,2512.64,14.65198,4.39919,,,0,3630.0,,,,,0.087192,,,,,,
4063210208039444480,OGLE-BLG-RRLYR-11995,270.82855,-26.98264,RRLYR,RRab,7.5442214,17.961,2.7220001,0.47144508,,,270.82855561835,0.5475,-26.98266371531,0.4928,,,,,,,275.827,5.73465,19.586773,,,,,,,,,,0,,,,,,0.087257,,,,,,-15.239000342504884
4056574350294250880,OGLE-BLG-LPV-096047,268.28036,-29.21861,LPV,Mira,181.00012,14.78,6.9280005,395.8,,,268.28038486807,0.866,-29.21862089144,0.7797,,,,,,,6692.54,708.415,16.124388,,,,,,,,,,0,,,,,,0.08742,,,,,,-7.851999232971192
4043691028975847936,OGLE-BLG-RRLYR-10038,269.90637,-32.416668,RRLYR,RRab,13.91065,16.134,1.3269997,0.5463897,,,269.90637100135,1.3272,-32.41669233437,1.1596,,,,,,,3810.36,36.4157,16.73595,2208.92,80.1256,16.990936,7942.79,163.065,15.011987,1.97895,,,0,5076.0,,,,,0.087657,,,,,,-14.807001078198242
4063299616297486208,OGLE-BLG-RRLYR-13481,271.63263,-26.414944,RRLYR,RRab,6.077645,17.474,2.2649994,0.5161109,,,271.63260372583,3.2229,-26.41495036741,2.9963,,,,,,,652.74,13.9499,18.651514,,,,,,,,,,0,,,,,,0.087758,,,,,,-15.209001530786132
4056289606848049152,OGLE-BLG-RRLYR-07051,268.69034,-29.941528,RRLYR,RRab,8.440443,16.36,1.8149986,0.8680299,,,268.69031415091,0.9169,-29.94153764013,0.8962,,,,,,,1950.47,15.3633,17.463017,1731.1,117.999,17.255585,5619.66,83.6447,15.387645,1.86794,,,0,,,,,,0.087788,,,,,,-14.545002010351563
4041460429074289280,OGLE-BLG-LPV-061009,267.56116,-35.0325,LPV,Mira,175.00598,15.409,,470.6,,,267.5611354152,1.003,-35.03251377522,0.8132,,,,,,,2047.13,142.633,17.410503,718.651,19.3006,18.210093,8570.33,495.062,14.929426,3.280666,,,0,,,,,,0.087814,,,,,,
4056522776304410624,OGLE-BLG-RRLYR-08060,269.11975,-29.329695,RRLYR,RRc,8.14775,16.531,1.757,0.29801866,,,269.11972216057,11.8697,-29.32969764362,10.2836,,,,,,,1581.7,20.8281,17.690554,,,,,,,,,,0,,,,,,0.087892,,,,,,-14.774000137329102
4062684336426201472,OGLE-BLG-RRLYR-10440,270.09,-28.240194,RRLYR,RRab,14.013411,16.487,1.9150009,0.5697976,,,270.08999326126,10.9056,-28.24021779223,9.2952,,,,,,,1721.6,62.1663,17.598536,,,,,,,,,,0,,,,,,0.088278,,,,,,-14.571998611718751
4062647743302630912,OGLE-BLG-RRLYR-08786,269.4227,-28.303972,RRLYR,RRab,17.14201,15.414,1.8150005,0.6208253,,,269.42271008744,1.563,-28.30399491119,1.3561,,,,,,,4392.22,98.7161,16.581656,2368.67,102.437,16.915129,9316.99,185.321,14.838731,2.076398,,,0,4987.0,,,,,0.088461,,,,,,-13.598999057495117
4056554623619550336,OGLE-BLG-RRLYR-05929,268.27603,-29.376305,RRLYR,RRab,8.5709,17.342,2.6490002,0.45042074,,,268.27603284193,0.8277,-29.37632945138,0.7522,,,,,,,614.845,20.535,18.716452,,,,,,,,,,0,,,,,,0.088475,,,,,,-14.692998853955078
5241899905707319680,OGLE-GD-ECL-05338,164.18529,-61.517334,ECL,nonEC,5.1637893,17.916,2.2390003,0.28556365,,,164.1853291993,2.331,-61.51731794395,14.5688,,,,,,,356.66,2.51044,19.307732,,,,,,,,,,0,,,,,,0.088713,,,,,,-15.677000066210937
